Transaction_ID,Date,Category,Product,Region,Store_ID,Base_Price,Units_Sold,Discount_Applied,Total_Revenue,Year,Month,Day_of_Week,Is_Weekend,Is_Outlier
166743,2023-12-30,Accessories,Keyboard,North,STR_NOR_4,3682,2,0.06,6922.16,2023,12,5,1,0
166744,2023-12-30,Accessories,Headphones,West,STR_WES_3,4801,1,0.14,4128.86,2023,12,5,1,0
166745,2023-12-30,Electronics,Laptop,East,STR_EAS_4,20954,1,0.1,18858.6,2023,12,5,1,0
166746,2023-12-30,Electronics,Tablet,South,STR_SOU_2,56558,3,0.2,135739.2,2023,12,5,1,0
166747,2023-12-30,Home Appliances,Microwave,West,STR_WES_2,44831,6,0.13,234017.82,2023,12,5,1,0
166748,2023-12-30,Accessories,Headphones,South,STR_SOU_2,3208,3,0.12,8469.12,2023,12,5,1,0
166749,2023-12-30,Electronics,Smartphone,South,STR_SOU_3,65491,10,0.16,550124.4,2023,12,5,1,1
166750,2023-12-30,Home Appliances,Air Conditioner,West,STR_WES_4,44950,6,0.07,250821.0,2023,12,5,1,0
166751,2023-12-30,Accessories,Mouse,West,STR_WES_5,4151,2,0.13,7222.74,2023,12,5,1,0
166752,2023-12-30,Accessories,Headphones,West,STR_WES_2,3361,2,0.12,5915.36,2023,12,5,1,0
166753,2023-12-30,Accessories,Keyboard,North,STR_NOR_5,2262,2,0.1,4071.6,2023,12,5,1,0
166754,2023-12-30,Electronics,Tablet,East,STR_EAS_4,27589,2,0.11,49108.42,2023,12,5,1,0
166755,2023-12-30,Home Appliances,Microwave,East,STR_EAS_3,23503,6,0.11,125506.02,2023,12,5,1,0
166756,2023-12-30,Accessories,Mouse,South,STR_SOU_2,2376,3,0.23,5488.56,2023,12,5,1,0
166757,2023-12-30,Accessories,Mouse,North,STR_NOR_3,2846,3,0.09,7769.58,2023,12,5,1,0
166758,2023-12-30,Home Appliances,Air Conditioner,North,STR_NOR_4,39897,4,0.08,146820.96,2023,12,5,1,0
166759,2023-12-30,Electronics,Smartphone,West,STR_WES_4,25142,1,0.09,22879.22,2023,12,5,1,0
166760,2023-12-30,Accessories,Mouse,North,STR_NOR_1,2177,2,0.06,4092.76,2023,12,5,1,0
166761,2023-12-30,Electronics,Tablet,North,STR_NOR_5,24382,6,0.2,117033.6,2023,12,5,1,0
166762,2023-12-30,Accessories,Headphones,West,STR_WES_1,2959,1,0.06,2781.46,2023,12,5,1,0
166763,2023-12-30,Electronics,Tablet,West,STR_WES_3,42024,1,0.1,37821.6,2023,12,5,1,0
166764,2023-12-30,Home Appliances,Air Conditioner,West,STR_WES_3,44185,2,0.17,73347.1,2023,12,5,1,0
166765,2023-12-30,Home Appliances,Microwave,West,STR_WES_5,35865,2,0.17,59535.9,2023,12,5,1,0
166766,2023-12-30,Home Appliances,Microwave,East,STR_EAS_1,25780,1,0.24,19592.8,2023,12,5,1,0
166767,2023-12-30,Home Appliances,Vacuum Cleaner,West,STR_WES_5,16372,1,0.25,12279.0,2023,12,5,1,0
166768,2023-12-30,Home Appliances,Microwave,South,STR_SOU_4,22353,4,0.06,84047.28,2023,12,5,1,0
166769,2023-12-30,Home Appliances,Air Conditioner,South,STR_SOU_4,19814,2,0.13,34476.36,2023,12,5,1,0
166770,2023-12-30,Home Appliances,Vacuum Cleaner,West,STR_WES_2,18865,1,0.15,16035.25,2023,12,5,1,0
166771,2023-12-30,Electronics,Laptop,South,STR_SOU_2,67110,2,0.12,118113.6,2023,12,5,1,0
166772,2023-12-30,Home Appliances,Vacuum Cleaner,West,STR_WES_4,39246,2,0.05,74567.4,2023,12,5,1,0
166773,2023-12-30,Electronics,Smartphone,West,STR_WES_3,43149,1,0.18,35382.18,2023,12,5,1,0
166774,2023-12-30,Home Appliances,Air Conditioner,West,STR_WES_2,39465,8,0.15,268362.0,2023,12,5,1,0
166775,2023-12-30,Electronics,Smartphone,West,STR_WES_4,31148,5,0.15,132379.0,2023,12,5,1,0
166776,2023-12-30,Electronics,Tablet,North,STR_NOR_1,51376,2,0.05,97614.4,2023,12,5,1,0
166777,2023-12-30,Electronics,Laptop,East,STR_EAS_3,47665,1,0.24,36225.4,2023,12,5,1,0
166778,2023-12-30,Home Appliances,Air Conditioner,East,STR_EAS_2,25622,1,0.23,19728.94,2023,12,5,1,0
166779,2023-12-30,Home Appliances,Vacuum Cleaner,West,STR_WES_2,29450,1,0.15,25032.5,2023,12,5,1,0
166780,2023-12-30,Home Appliances,Air Conditioner,North,STR_NOR_1,32160,1,0.11,28622.4,2023,12,5,1,0
166781,2023-12-30,Electronics,Smartphone,East,STR_EAS_5,38772,5,0.13,168658.2,2023,12,5,1,0
166782,2023-12-30,Home Appliances,Vacuum Cleaner,East,STR_EAS_4,23221,2,0.15,39475.7,2023,12,5,1,0
166783,2023-12-30,Accessories,Mouse,North,STR_NOR_5,1300,4,0.13,4524.0,2023,12,5,1,0
166784,2023-12-30,Electronics,Smartphone,West,STR_WES_5,23611,1,0.11,21013.79,2023,12,5,1,0
166785,2023-12-30,Electronics,Tablet,North,STR_NOR_5,29599,5,0.2,118396.0,2023,12,5,1,0
166786,2023-12-30,Electronics,Laptop,East,STR_EAS_1,64689,7,0.06,425653.62,2023,12,5,1,1
166787,2023-12-30,Electronics,Laptop,South,STR_SOU_2,78557,1,0.08,72272.44,2023,12,5,1,0
166788,2023-12-30,Electronics,Smartphone,West,STR_WES_4,44842,21,0.21,743928.78,2023,12,5,1,1
166789,2023-12-30,Electronics,Laptop,East,STR_EAS_1,50738,2,0.09,92343.16,2023,12,5,1,0
166790,2023-12-30,Electronics,Laptop,South,STR_SOU_5,55779,1,0.16,46854.36,2023,12,5,1,0
166791,2023-12-30,Accessories,Mouse,North,STR_NOR_2,1421,2,0.05,2699.9,2023,12,5,1,0
166792,2023-12-30,Accessories,Headphones,West,STR_WES_4,4662,1,0.23,3589.74,2023,12,5,1,0
166793,2023-12-30,Electronics,Tablet,East,STR_EAS_2,49003,1,0.12,43122.64,2023,12,5,1,0
166794,2023-12-30,Electronics,Smartphone,South,STR_SOU_5,52181,1,0.2,41744.8,2023,12,5,1,0
166795,2023-12-30,Electronics,Smartphone,West,STR_WES_2,45036,3,0.09,122948.28,2023,12,5,1,0
166796,2023-12-30,Home Appliances,Vacuum Cleaner,North,STR_NOR_4,28449,1,0.06,26742.06,2023,12,5,1,0
166797,2023-12-30,Home Appliances,Vacuum Cleaner,South,STR_SOU_2,40336,3,0.14,104066.88,2023,12,5,1,0
166798,2023-12-30,Electronics,Tablet,East,STR_EAS_1,20969,7,0.21,115958.57,2023,12,5,1,0
166799,2023-12-30,Accessories,Headphones,West,STR_WES_4,1267,4,0.14,4358.48,2023,12,5,1,0
166800,2023-12-30,Accessories,Mouse,West,STR_WES_5,4850,2,0.09,8827.0,2023,12,5,1,0
166801,2023-12-30,Accessories,Headphones,North,STR_NOR_2,3630,2,0.14,6243.6,2023,12,5,1,0
166802,2023-12-30,Home Appliances,Vacuum Cleaner,East,STR_EAS_5,18972,5,0.18,77785.2,2023,12,5,1,0
166803,2023-12-30,Accessories,Keyboard,West,STR_WES_3,4617,1,0.18,3785.94,2023,12,5,1,0
166804,2023-12-30,Electronics,Smartphone,East,STR_EAS_4,33982,1,0.05,32282.9,2023,12,5,1,0
166805,2023-12-30,Electronics,Smartphone,East,STR_EAS_2,74955,3,0.23,173146.05,2023,12,5,1,0
166806,2023-12-30,Home Appliances,Vacuum Cleaner,South,STR_SOU_4,18809,1,0.14,16175.74,2023,12,5,1,0
166807,2023-12-30,Home Appliances,Air Conditioner,South,STR_SOU_4,18533,1,0.24,14085.08,2023,12,5,1,0
166808,2023-12-30,Home Appliances,Air Conditioner,South,STR_SOU_1,20013,1,0.21,15810.27,2023,12,5,1,0
166809,2023-12-30,Electronics,Laptop,North,STR_NOR_3,77132,2,0.08,141922.88,2023,12,5,1,0
166810,2023-12-30,Home Appliances,Air Conditioner,North,STR_NOR_1,35376,2,0.15,60139.2,2023,12,5,1,0
166811,2023-12-30,Electronics,Tablet,South,STR_SOU_1,67096,4,0.21,212023.36,2023,12,5,1,0
166812,2023-12-30,Accessories,Headphones,West,STR_WES_2,2784,2,0.11,4955.52,2023,12,5,1,0
166813,2023-12-30,Home Appliances,Air Conditioner,South,STR_SOU_1,27719,1,0.22,21620.82,2023,12,5,1,0
166814,2023-12-30,Electronics,Tablet,West,STR_WES_1,66113,1,0.05,62807.35,2023,12,5,1,0
166815,2023-12-30,Accessories,Headphones,North,STR_NOR_4,4408,2,0.14,7581.76,2023,12,5,1,0
166816,2023-12-30,Home Appliances,Microwave,South,STR_SOU_3,36631,3,0.22,85716.54,2023,12,5,1,0
166817,2023-12-30,Electronics,Tablet,East,STR_EAS_5,30445,1,0.1,27400.5,2023,12,5,1,0
166818,2023-12-30,Accessories,Keyboard,West,STR_WES_2,3843,1,0.13,3343.41,2023,12,5,1,0
166819,2023-12-30,Electronics,Smartphone,South,STR_SOU_2,67371,2,0.06,126657.48,2023,12,5,1,0
166820,2023-12-30,Electronics,Smartphone,South,STR_SOU_5,27715,1,0.07,25774.95,2023,12,5,1,0
166821,2023-12-30,Accessories,Keyboard,North,STR_NOR_2,2707,7,0.18,15538.18,2023,12,5,1,0
166822,2023-12-30,Home Appliances,Air Conditioner,East,STR_EAS_3,43390,4,0.2,138848.0,2023,12,5,1,0
166823,2023-12-30,Home Appliances,Air Conditioner,East,STR_EAS_2,40005,1,0.19,32404.05,2023,12,5,1,0
166824,2023-12-30,Electronics,Laptop,West,STR_WES_1,60277,2,0.11,107293.06,2023,12,5,1,0
166825,2023-12-30,Electronics,Tablet,West,STR_WES_5,21400,1,0.23,16478.0,2023,12,5,1,0
166826,2023-12-30,Electronics,Laptop,North,STR_NOR_2,30594,4,0.13,106467.12,2023,12,5,1,0
166827,2023-12-30,Accessories,Headphones,South,STR_SOU_1,2726,6,0.25,12267.0,2023,12,5,1,0
166828,2023-12-30,Electronics,Tablet,North,STR_NOR_4,73029,2,0.19,118306.98,2023,12,5,1,0
166829,2023-12-30,Home Appliances,Air Conditioner,West,STR_WES_5,19910,3,0.21,47186.7,2023,12,5,1,0
166830,2023-12-30,Accessories,Mouse,North,STR_NOR_4,1142,3,0.11,3049.14,2023,12,5,1,0
166831,2023-12-30,Accessories,Headphones,South,STR_SOU_5,2450,1,0.06,2303.0,2023,12,5,1,0
166832,2023-12-30,Home Appliances,Microwave,South,STR_SOU_4,15981,1,0.06,15022.14,2023,12,5,1,0
166833,2023-12-30,Home Appliances,Air Conditioner,West,STR_WES_4,36476,5,0.24,138608.8,2023,12,5,1,0
166834,2023-12-30,Home Appliances,Air Conditioner,North,STR_NOR_1,27431,2,0.2,43889.6,2023,12,5,1,0
166835,2023-12-30,Electronics,Laptop,North,STR_NOR_5,36868,4,0.17,122401.76,2023,12,5,1,0
166836,2023-12-30,Accessories,Mouse,North,STR_NOR_2,2637,1,0.06,2478.78,2023,12,5,1,0
166837,2023-12-30,Home Appliances,Microwave,East,STR_EAS_3,36840,7,0.06,242407.2,2023,12,5,1,0
166838,2023-12-30,Home Appliances,Microwave,South,STR_SOU_4,22021,3,0.06,62099.22,2023,12,5,1,0
166839,2023-12-30,Accessories,Mouse,South,STR_SOU_1,1296,1,0.22,1010.88,2023,12,5,1,0
166840,2023-12-30,Accessories,Keyboard,East,STR_EAS_5,1268,1,0.21,1001.72,2023,12,5,1,0
166841,2023-12-30,Accessories,Headphones,West,STR_WES_4,1373,5,0.13,5972.55,2023,12,5,1,0
166842,2023-12-30,Accessories,Mouse,East,STR_EAS_3,3589,3,0.25,8075.25,2023,12,5,1,0
166843,2023-12-30,Electronics,Smartphone,West,STR_WES_4,69433,3,0.14,179137.14,2023,12,5,1,0
166844,2023-12-30,Home Appliances,Vacuum Cleaner,East,STR_EAS_5,37965,1,0.21,29992.35,2023,12,5,1,0
166845,2023-12-30,Electronics,Laptop,North,STR_NOR_2,49667,1,0.18,40726.94,2023,12,5,1,0
166846,2023-12-30,Home Appliances,Microwave,West,STR_WES_1,29595,1,0.09,26931.45,2023,12,5,1,0
166847,2023-12-30,Home Appliances,Vacuum Cleaner,East,STR_EAS_4,36497,1,0.19,29562.57,2023,12,5,1,0
166848,2023-12-30,Electronics,Tablet,East,STR_EAS_1,43559,6,0.06,245672.76,2023,12,5,1,0
166849,2023-12-30,Home Appliances,Vacuum Cleaner,East,STR_EAS_2,43471,2,0.15,73900.7,2023,12,5,1,0
166850,2023-12-30,Accessories,Headphones,East,STR_EAS_1,2080,1,0.13,1809.6,2023,12,5,1,0
166851,2023-12-30,Electronics,Smartphone,North,STR_NOR_1,41277,1,0.07,38387.61,2023,12,5,1,0
166852,2023-12-30,Electronics,Tablet,West,STR_WES_3,70686,1,0.24,53721.36,2023,12,5,1,0
166853,2023-12-30,Electronics,Smartphone,East,STR_EAS_4,23934,1,0.1,21540.6,2023,12,5,1,0
166854,2023-12-30,Accessories,Mouse,North,STR_NOR_4,3544,1,0.09,3225.04,2023,12,5,1,0
166855,2023-12-30,Home Appliances,Air Conditioner,South,STR_SOU_1,34219,1,0.17,28401.77,2023,12,5,1,0
166856,2023-12-30,Accessories,Mouse,West,STR_WES_2,4900,2,0.18,8036.0,2023,12,5,1,0
166857,2023-12-30,Home Appliances,Microwave,North,STR_NOR_5,37093,2,0.2,59348.8,2023,12,5,1,0
166858,2023-12-30,Home Appliances,Vacuum Cleaner,West,STR_WES_4,30630,6,0.09,167239.8,2023,12,5,1,0
166859,2023-12-30,Accessories,Mouse,East,STR_EAS_5,4333,2,0.18,7106.12,2023,12,5,1,0
166860,2023-12-30,Electronics,Tablet,West,STR_WES_1,61685,3,0.17,153595.65,2023,12,5,1,0
166861,2023-12-30,Home Appliances,Vacuum Cleaner,South,STR_SOU_4,18594,1,0.08,17106.48,2023,12,5,1,0
166862,2023-12-30,Accessories,Keyboard,West,STR_WES_3,4590,8,0.24,27907.2,2023,12,5,1,0
166863,2023-12-30,Accessories,Mouse,South,STR_SOU_5,1830,1,0.13,1592.1,2023,12,5,1,0
166864,2023-12-30,Home Appliances,Vacuum Cleaner,North,STR_NOR_1,32982,1,0.21,26055.78,2023,12,5,1,0
166865,2023-12-30,Electronics,Tablet,West,STR_WES_4,34705,1,0.16,29152.2,2023,12,5,1,0
166866,2023-12-30,Accessories,Mouse,West,STR_WES_5,2824,3,0.13,7370.64,2023,12,5,1,0
166867,2023-12-30,Home Appliances,Air Conditioner,East,STR_EAS_3,35546,1,0.09,32346.86,2023,12,5,1,0
166868,2023-12-30,Home Appliances,Air Conditioner,North,STR_NOR_3,38723,2,0.09,70475.86,2023,12,5,1,0
166869,2023-12-30,Accessories,Mouse,North,STR_NOR_4,4231,1,0.15,3596.35,2023,12,5,1,0
166870,2023-12-30,Home Appliances,Vacuum Cleaner,North,STR_NOR_5,25512,3,0.13,66586.32,2023,12,5,1,0
166871,2023-12-30,Accessories,Mouse,East,STR_EAS_3,2784,2,0.11,4955.52,2023,12,5,1,0
166872,2023-12-30,Home Appliances,Microwave,North,STR_NOR_3,26342,2,0.11,46888.76,2023,12,5,1,0
166873,2023-12-30,Home Appliances,Air Conditioner,North,STR_NOR_1,33230,4,0.12,116969.6,2023,12,5,1,0
166874,2023-12-30,Home Appliances,Microwave,North,STR_NOR_3,28264,1,0.12,24872.32,2023,12,5,1,0
166875,2023-12-30,Electronics,Tablet,North,STR_NOR_2,40503,1,0.09,36857.73,2023,12,5,1,0
166876,2023-12-30,Accessories,Headphones,West,STR_WES_1,2623,4,0.12,9232.96,2023,12,5,1,0
166877,2023-12-30,Electronics,Tablet,South,STR_SOU_1,75054,1,0.22,58542.12,2023,12,5,1,0
166878,2023-12-30,Home Appliances,Vacuum Cleaner,North,STR_NOR_4,43710,1,0.2,34968.0,2023,12,5,1,0
166879,2023-12-30,Home Appliances,Vacuum Cleaner,North,STR_NOR_4,24817,2,0.09,45166.94,2023,12,5,1,0
166880,2023-12-30,Electronics,Tablet,East,STR_EAS_5,28178,2,0.09,51283.96,2023,12,5,1,0
166881,2023-12-30,Home Appliances,Microwave,West,STR_WES_2,28258,2,0.15,48038.6,2023,12,5,1,0
166882,2023-12-30,Accessories,Mouse,East,STR_EAS_2,3960,2,0.21,6256.8,2023,12,5,1,0
166883,2023-12-30,Accessories,Headphones,South,STR_SOU_5,3544,2,0.15,6024.8,2023,12,5,1,0
166884,2023-12-30,Electronics,Smartphone,North,STR_NOR_5,40302,2,0.15,68513.4,2023,12,5,1,0
166885,2023-12-30,Electronics,Smartphone,South,STR_SOU_3,58884,2,0.22,91859.04,2023,12,5,1,0
166886,2023-12-30,Accessories,Mouse,South,STR_SOU_4,1435,8,0.17,9528.4,2023,12,5,1,0
166887,2023-12-30,Accessories,Mouse,West,STR_WES_3,2133,3,0.07,5951.07,2023,12,5,1,0
166888,2023-12-30,Home Appliances,Vacuum Cleaner,West,STR_WES_4,23157,2,0.16,38903.76,2023,12,5,1,0
166889,2023-12-30,Electronics,Tablet,South,STR_SOU_2,76553,1,0.05,72725.35,2023,12,5,1,0
166890,2023-12-30,Electronics,Laptop,South,STR_SOU_1,37444,1,0.22,29206.32,2023,12,5,1,0
166891,2023-12-30,Electronics,Smartphone,South,STR_SOU_1,69520,2,0.12,122355.2,2023,12,5,1,0
166892,2023-12-30,Home Appliances,Air Conditioner,West,STR_WES_3,42210,1,0.23,32501.7,2023,12,5,1,0
166893,2023-12-30,Electronics,Smartphone,South,STR_SOU_4,64551,2,0.15,109736.7,2023,12,5,1,0
166894,2023-12-30,Electronics,Laptop,North,STR_NOR_1,66926,3,0.11,178692.42,2023,12,5,1,0
166895,2023-12-30,Accessories,Headphones,East,STR_EAS_3,2590,2,0.19,4195.8,2023,12,5,1,0
166896,2023-12-30,Electronics,Tablet,North,STR_NOR_2,35531,1,0.22,27714.18,2023,12,5,1,0
166897,2023-12-30,Electronics,Tablet,East,STR_EAS_4,46251,4,0.22,144303.12,2023,12,5,1,0
166898,2023-12-30,Accessories,Keyboard,East,STR_EAS_2,4532,1,0.24,3444.32,2023,12,5,1,0
166899,2023-12-30,Electronics,Tablet,West,STR_WES_4,31538,1,0.18,25861.16,2023,12,5,1,0
166900,2023-12-30,Accessories,Mouse,East,STR_EAS_1,3497,2,0.23,5385.38,2023,12,5,1,0
166901,2023-12-30,Home Appliances,Microwave,South,STR_SOU_4,18750,4,0.21,59250.0,2023,12,5,1,0
166902,2023-12-30,Accessories,Headphones,South,STR_SOU_1,2724,1,0.05,2587.8,2023,12,5,1,0
166903,2023-12-31,Home Appliances,Microwave,East,STR_EAS_1,23341,1,0.2,18672.8,2023,12,6,1,0
166904,2023-12-31,Accessories,Headphones,West,STR_WES_3,2968,1,0.22,2315.04,2023,12,6,1,0
166905,2023-12-31,Accessories,Keyboard,North,STR_NOR_3,3707,1,0.25,2780.25,2023,12,6,1,0
166906,2023-12-31,Home Appliances,Microwave,South,STR_SOU_3,44877,2,0.09,81676.14,2023,12,6,1,0
166907,2023-12-31,Accessories,Mouse,East,STR_EAS_4,2248,2,0.13,3911.52,2023,12,6,1,0
166908,2023-12-31,Home Appliances,Microwave,East,STR_EAS_3,35134,1,0.2,28107.2,2023,12,6,1,0
166909,2023-12-31,Electronics,Smartphone,North,STR_NOR_3,60993,2,0.23,93929.22,2023,12,6,1,0
166910,2023-12-31,Home Appliances,Microwave,East,STR_EAS_3,15427,3,0.2,37024.8,2023,12,6,1,0
166911,2023-12-31,Home Appliances,Vacuum Cleaner,South,STR_SOU_5,26855,2,0.18,44042.2,2023,12,6,1,0
166912,2023-12-31,Accessories,Mouse,South,STR_SOU_1,4935,2,0.18,8093.4,2023,12,6,1,0
166913,2023-12-31,Electronics,Tablet,East,STR_EAS_4,74373,4,0.21,235018.68,2023,12,6,1,0
166914,2023-12-31,Electronics,Tablet,West,STR_WES_5,23494,1,0.15,19969.9,2023,12,6,1,0
166915,2023-12-31,Home Appliances,Air Conditioner,West,STR_WES_1,36736,1,0.19,29756.16,2023,12,6,1,0
166916,2023-12-31,Home Appliances,Air Conditioner,South,STR_SOU_5,29158,1,0.14,25075.88,2023,12,6,1,0
166917,2023-12-31,Electronics,Laptop,South,STR_SOU_1,63172,1,0.2,50537.6,2023,12,6,1,0
166918,2023-12-31,Accessories,Keyboard,South,STR_SOU_3,2294,4,0.24,6973.76,2023,12,6,1,0
166919,2023-12-31,Home Appliances,Vacuum Cleaner,North,STR_NOR_5,40551,1,0.06,38117.94,2023,12,6,1,0
166920,2023-12-31,Electronics,Tablet,South,STR_SOU_3,48115,7,0.25,252603.75,2023,12,6,1,0
166921,2023-12-31,Electronics,Tablet,East,STR_EAS_1,58597,6,0.24,267202.32,2023,12,6,1,0
166922,2023-12-31,Home Appliances,Air Conditioner,North,STR_NOR_2,17393,1,0.1,15653.7,2023,12,6,1,0
166923,2023-12-31,Accessories,Keyboard,East,STR_EAS_4,2541,1,0.17,2109.03,2023,12,6,1,0
166924,2023-12-31,Home Appliances,Microwave,West,STR_WES_2,24903,1,0.11,22163.67,2023,12,6,1,0
166925,2023-12-31,Electronics,Laptop,South,STR_SOU_2,38891,1,0.17,32279.53,2023,12,6,1,0
166926,2023-12-31,Electronics,Tablet,South,STR_SOU_1,76351,1,0.15,64898.35,2023,12,6,1,0
166927,2023-12-31,Home Appliances,Microwave,South,STR_SOU_1,44271,5,0.22,172656.9,2023,12,6,1,0
166928,2023-12-31,Electronics,Laptop,West,STR_WES_2,50221,2,0.16,84371.28,2023,12,6,1,0
166929,2023-12-31,Accessories,Headphones,South,STR_SOU_4,2107,3,0.25,4740.75,2023,12,6,1,0
166930,2023-12-31,Accessories,Mouse,East,STR_EAS_5,3531,2,0.05,6708.9,2023,12,6,1,0
166931,2023-12-31,Electronics,Laptop,South,STR_SOU_4,52439,4,0.1,188780.4,2023,12,6,1,0
166932,2023-12-31,Electronics,Tablet,West,STR_WES_2,67890,8,0.23,418202.4,2023,12,6,1,1
166933,2023-12-31,Home Appliances,Air Conditioner,North,STR_NOR_5,24943,3,0.21,59114.91,2023,12,6,1,0
166934,2023-12-31,Home Appliances,Vacuum Cleaner,North,STR_NOR_3,18872,1,0.1,16984.8,2023,12,6,1,0
166935,2023-12-31,Accessories,Headphones,North,STR_NOR_2,3288,1,0.19,2663.28,2023,12,6,1,0
166936,2023-12-31,Electronics,Tablet,East,STR_EAS_2,73784,1,0.13,64192.08,2023,12,6,1,0
166937,2023-12-31,Home Appliances,Microwave,East,STR_EAS_3,36748,2,0.24,55856.96,2023,12,6,1,0
166938,2023-12-31,Accessories,Keyboard,West,STR_WES_1,3790,2,0.24,5760.8,2023,12,6,1,0
166939,2023-12-31,Home Appliances,Vacuum Cleaner,East,STR_EAS_4,22798,4,0.1,82072.8,2023,12,6,1,0
166940,2023-12-31,Electronics,Smartphone,North,STR_NOR_2,75812,2,0.14,130396.64,2023,12,6,1,0
166941,2023-12-31,Electronics,Tablet,West,STR_WES_1,74298,1,0.21,58695.42,2023,12,6,1,0
166942,2023-12-31,Accessories,Headphones,North,STR_NOR_5,3598,2,0.1,6476.4,2023,12,6,1,0
166943,2023-12-31,Home Appliances,Microwave,East,STR_EAS_4,41904,1,0.14,36037.44,2023,12,6,1,0
166944,2023-12-31,Electronics,Tablet,South,STR_SOU_4,36243,3,0.07,101117.97,2023,12,6,1,0
166945,2023-12-31,Accessories,Mouse,West,STR_WES_2,2861,1,0.21,2260.19,2023,12,6,1,0
166946,2023-12-31,Home Appliances,Air Conditioner,West,STR_WES_1,44650,2,0.23,68761.0,2023,12,6,1,0
166947,2023-12-31,Electronics,Laptop,North,STR_NOR_1,62810,2,0.16,105520.8,2023,12,6,1,0
166948,2023-12-31,Home Appliances,Microwave,South,STR_SOU_3,39148,3,0.06,110397.36,2023,12,6,1,0
166949,2023-12-31,Home Appliances,Microwave,North,STR_NOR_1,28273,1,0.24,21487.48,2023,12,6,1,0
166950,2023-12-31,Accessories,Mouse,West,STR_WES_1,4026,2,0.23,6200.04,2023,12,6,1,0
166951,2023-12-31,Electronics,Tablet,South,STR_SOU_5,53927,1,0.22,42063.06,2023,12,6,1,0
166952,2023-12-31,Home Appliances,Air Conditioner,West,STR_WES_2,29101,1,0.23,22407.77,2023,12,6,1,0
166953,2023-12-31,Electronics,Smartphone,East,STR_EAS_3,61795,6,0.11,329985.3,2023,12,6,1,1
166954,2023-12-31,Accessories,Keyboard,East,STR_EAS_4,3969,4,0.07,14764.68,2023,12,6,1,0
166955,2023-12-31,Home Appliances,Vacuum Cleaner,North,STR_NOR_5,39060,3,0.14,100774.8,2023,12,6,1,0
166956,2023-12-31,Home Appliances,Vacuum Cleaner,North,STR_NOR_4,23341,1,0.08,21473.72,2023,12,6,1,0
166957,2023-12-31,Home Appliances,Vacuum Cleaner,South,STR_SOU_1,41725,1,0.24,31711.0,2023,12,6,1,0
166958,2023-12-31,Home Appliances,Air Conditioner,North,STR_NOR_2,18954,3,0.18,46626.84,2023,12,6,1,0
166959,2023-12-31,Electronics,Smartphone,North,STR_NOR_2,63569,1,0.12,55940.72,2023,12,6,1,0
166960,2023-12-31,Home Appliances,Air Conditioner,West,STR_WES_5,34074,1,0.22,26577.72,2023,12,6,1,0
166961,2023-12-31,Electronics,Laptop,East,STR_EAS_2,58716,4,0.09,213726.24,2023,12,6,1,0
166962,2023-12-31,Electronics,Smartphone,South,STR_SOU_5,57417,2,0.24,87273.84,2023,12,6,1,0
166963,2023-12-31,Home Appliances,Microwave,West,STR_WES_3,34044,3,0.07,94982.76,2023,12,6,1,0
166964,2023-12-31,Home Appliances,Air Conditioner,West,STR_WES_3,41699,1,0.06,39197.06,2023,12,6,1,0
166965,2023-12-31,Electronics,Tablet,South,STR_SOU_2,62842,2,0.15,106831.4,2023,12,6,1,0
166966,2023-12-31,Home Appliances,Microwave,West,STR_WES_2,32042,1,0.12,28196.96,2023,12,6,1,0
166967,2023-12-31,Accessories,Mouse,North,STR_NOR_5,4603,1,0.22,3590.34,2023,12,6,1,0
166968,2023-12-31,Home Appliances,Air Conditioner,North,STR_NOR_1,39485,5,0.19,159914.25,2023,12,6,1,0
166969,2023-12-31,Accessories,Mouse,West,STR_WES_1,2102,5,0.14,9038.6,2023,12,6,1,0
166970,2023-12-31,Accessories,Mouse,West,STR_WES_5,4692,1,0.18,3847.44,2023,12,6,1,0
166971,2023-12-31,Electronics,Smartphone,South,STR_SOU_2,63134,2,0.23,97226.36,2023,12,6,1,0
166972,2023-12-31,Electronics,Laptop,West,STR_WES_5,68460,2,0.21,108166.8,2023,12,6,1,0
166973,2023-12-31,Electronics,Tablet,North,STR_NOR_1,43897,1,0.15,37312.45,2023,12,6,1,0
166974,2023-12-31,Accessories,Headphones,West,STR_WES_3,4453,1,0.11,3963.17,2023,12,6,1,0
166975,2023-12-31,Electronics,Tablet,West,STR_WES_3,34071,3,0.22,79726.14,2023,12,6,1,0
166976,2023-12-31,Accessories,Keyboard,East,STR_EAS_2,2980,1,0.21,2354.2,2023,12,6,1,0
166977,2023-12-31,Home Appliances,Vacuum Cleaner,East,STR_EAS_3,35164,2,0.06,66108.32,2023,12,6,1,0
166978,2023-12-31,Electronics,Tablet,North,STR_NOR_3,72717,2,0.06,136707.96,2023,12,6,1,0
166979,2023-12-31,Home Appliances,Vacuum Cleaner,West,STR_WES_2,23784,2,0.08,43762.56,2023,12,6,1,0
166980,2023-12-31,Accessories,Keyboard,East,STR_EAS_1,2184,3,0.05,6224.4,2023,12,6,1,0
166981,2023-12-31,Accessories,Headphones,West,STR_WES_5,4192,4,0.07,15594.24,2023,12,6,1,0
166982,2023-12-31,Home Appliances,Vacuum Cleaner,East,STR_EAS_1,21510,1,0.13,18713.7,2023,12,6,1,0
166983,2023-12-31,Electronics,Laptop,West,STR_WES_3,78125,5,0.14,335937.5,2023,12,6,1,1
